stationId,stationName,latitude,longitude,year,population,source_year,is_extrapolated
28560877461938780203765592307,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.883,2025,1967,2024,True
31651502905690497791503780869,Thái Nguyên: Sân vận động Gang thép - P Trung Thành - TP Thái Nguyên (KK),21.5391,105.872,2025,398,2024,True
31616865099255512061948816121,Đà Nẵng: Phạm Hùng (KK),15.9961,108.207,2025,3201,2024,True
30991938797551443885460120607,"Sóc Trăng: Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",9.61358,105.968,2025,3440,2024,True
30668578626453200136007481288,"Vĩnh Long: UBND tỉnh, đường Hoàng Thái Hiếu (KK)",10.2513,105.947,2025,2982,2024,True
28602837126985114455002404577,Quảng Ninh: UBND TP Uông Bí (KK),21.0358,106.764,2025,3259,2024,True
29996225242094208443243751425,Tây Ninh: Phường 3 - TP. Tây Ninh (KK),11.3277,106.104,2025,354,2024,True
29936546593921360616662752773,Hưng Yên: Trạm khí xung quanh KCN Thăng long II (KK),20.6617,106.059,2025,5394,2024,True
29541549672804486395063249961,Gia Lai: UBND thị xã An Khê (KK),13.9539,108.656,2025,4731,2024,True
29518885338952740244749551027,Quảng Ninh: Nhuệ Hổ - Đông Triều (KK),21.07,106.556,2025,1465,2024,True
29518872592252585279589451187,Quảng Ninh: Km11 - Minh Thành (KK),21.0062,106.859,2025,3411,2024,True
29518862280522648049760863667,Quảng Ninh: UBND huyện Hải Hà (KK),21.4528,107.76,2025,3860,2024,True
29518852005686198968139908531,Quảng Ninh: Gần KCN Cái Lân (KK),20.9725,107.044,2025,1213,2024,True
29518839738601389925132404147,"Quảng Ninh: Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",21.0093,107.274,2025,5189,2024,True
29196021237696127337075448678,Bắc Ninh: UBND xã Cao Đức - Gia Bình (KK),21.0832,106.281,2025,2512,2024,True
29196010501691076420299004774,Bắc Ninh: TT Quan trắc - phường Suối Hoa - TP Bắc Ninh (KK),21.1873,106.074,2025,7147,2024,True
28916774462801800655608897080,Bắc Ninh: UBND xã Xuân Lâm - Thuận Thành (KK),21.0243,106.017,2025,2649,2024,True
30018605256279546654144260098,Lào Cai: KCN Tằng Loỏng - trạm số 2 (KK),22.2955,104.134,2025,293,2024,True
28916766954976962647717994040,"Bắc Ninh: UBND huyện Quế Võ, TT Phố Mới (KK)",21.1518,106.152,2025,1859,2024,True
28916576381663936943098322488,Bắc Ninh: KCN Yên Phong (gần trạm cấp nước sạch) (KK),21.1968,105.993,2025,3049,2024,True
28916745851901742294496599608,Bắc Ninh: KCN Tiên Sơn (Trạm cấp nước sạch KCN) - Từ Sơn (KK),21.1194,105.99,2025,800,2024,True
28602897318711027016899843809,Quảng Ninh: Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),20.9454,107.131,2025,5287,2024,True
28602553176253587650986727137,Quảng Ninh: UBND phường Mạo Khê - Đông Triều (KK),21.0585,106.598,2025,3107,2024,True
28601787986862666164115166945,Quảng Ninh: Văn phòng C.ty than Khe Chàm - Tp Cẩm Phả (KK),21.0652,107.326,2025,1925,2024,True
28601309072493024807602706145,Quảng Ninh: phường Cao Xanh  - Hạ Long (KK),20.9797,107.087,2025,2599,2024,True
32496602817040565458030689725,"Hà Nội: 79 Văn Tiến Dũng, Tây Tựu (LCS)",21.0608,105.749,2025,1312,2024,True
32496693563219291690449469264,Hải Phòng: Trụ sở ủy ban xã Phạm Sư Mạnh cũ (LCS),21.0272,106.509,2025,1657,2024,True
32497734637638860594066758096,Thái Nguyên: Trung Tâm Hành Chính Công Xã Đồng Hỷ (LCS),21.5761,106.503,2025,1410,2024,True
32497836911670612380284465171,Thái Nguyên: UBND Xã Quang Sơn (LCS),21.6959,105.864,2025,147,2024,True
32497696449863912939996438674,"Hà Nội: 79 Văn Tiến Dũng, Tây Tựu 2 (LCS)",21.0608,105.749,2025,1312,2024,True
32496627929703877431864819302,Hà Nội: UBND xã Ngọc Liệp (LCS),20.9968,105.596,2025,388,2024,True
32496584622031367061634346762,Hưng Yên: Cổng bảo vệ  ủy ban xã Như Quỳnh (LCS),20.9769,105.994,2025,897,2024,True
32496597338357575566293859742,"Hà Nội:TT Quan trắc môi trường miền Bắc, 556 Nguyễn Văn Cừ (LCS)",21.0487,105.882,2025,1967,2024,True
32496608539373531178394552735,"Hà Nội: Tổng cục Biển và Hải đảo, Bộ Tài nguyên và Môi trường - 83 Nguyễn Chí Thanh(LCS)",21.0224,105.81,2025,18894,2024,True
32496614298366895058622457929,Hà Nội: Công an xã Hoài Đức (LCS),21.0683,105.708,2025,2135,2024,True
32496619672150063767061412126,"Hà Nội: Cột điện cổng phụ Trường tiểu học Phú Lãm, phường Phú Lương (LCS)",20.9436,105.754,2025,2296,2024,True
32496631939608265457394360507,"Hà Nội: Trường tiểu học Minh Khai, P. Thanh Nhàn (LCS)",21.0045,105.853,2025,41671,2024,True
32496634188432693119199539147,Hà Nội: UBND xã Trần Phú (LCS),20.8327,105.671,2025,787,2024,True
32497722117136617634216524795,Hải Phòng: Cổng bảo vệ trường tiểu học phả lại phường Chí Linh (LCS),21.1126,106.333,2025,1963,2024,True
32497686304154672399743049842,Hà Nội: UBND xã Chương Dương (LCS),20.8632,105.917,2025,4481,2024,True
32496644961331232165577682920,Hà Nội: Ban chỉ huy Quân sự xã Phúc Thọ(LCS),21.1044,105.544,2025,4045,2024,True
32497740397859994680382176275,Hải Phòng: Ban chỉ huy quân sự xã An Quang (LCS),20.8084,106.531,2025,1488,2024,True
32497743881131035780167864566,Hải Phòng: Vọng gác công an phường Bạch Đằng (LCS),20.9915,106.706,2025,1270,2024,True
32497745839288232378111853921,Hải Phòng: cột điện Phường Bạch Đằng (anh Vân - 098 9325417) (LCS),20.9618,106.749,2025,1233,2024,True
32496640019282169742177968358,Hà Nội: UBND phường Quan Hoa (cũ)(LCS),21.0346,105.8,2025,14625,2024,True
32496599090403802522844462004,Hưng Yên: Nhà văn hoá thế thôn Hồng Cầu (LCS),20.9615,106.021,2025,1122,2024,True
32496635793299427531930529746,"Hà Nội: Cổng Trường tiểu học Thịnh Hào, phường Ô Chợ Dừa(LCS)",21.0188,105.829,2025,47284,2024,True
32496648232690046548195134965,Hà Nội: UBND TT Phùng(LCS),21.0833,105.669,2025,5844,2024,True
32496649796320141677664228873,Hà Nội: UBND xã Chuyên Mỹ(LCS),20.6957,105.899,2025,1149,2024,True
32496654659036040237005110994,"Hà Nội: Trường mầm non B, Ngọc Hồi(LCS)",20.9242,105.834,2025,3325,2024,True
32496656699585544717774158962,Hà Nội: UBND phường Định Công(LCS),20.9777,105.822,2025,16662,2024,True
32496659849795661849369859648,"Hà Nội: Nhà bảo vệ Trường THCS Tây Đằng, xã Quảng Oai(LCS)",21.1959,105.428,2025,688,2024,True
32497674830731204969056502556,Hà Nội: UBND xã Thanh Thuỳ (LCS),20.8707,105.806,2025,1335,2024,True
32497682732178779599258375030,Hà Nội: UBND phường Hoàng Liệt(LCS),20.9662,105.838,2025,4447,2024,True
32497684349251147003185136481,Hà Nội: Tường rào -Trước cổng bảo vệ UBND phường Long Biên (LCS),21.0233,105.906,2025,5560,2024,True
32497689422265798936416998264,"Hà Nội: Cổng 3, Bộ Tài nguyên và Môi trường, 10 Tôn Thất Thuyết (LCS)",21.028,105.783,2025,8918,2024,True
32497693512462826621189636013,"Hà Nội: Nhà bảo vệ Cung thể thao tổng hợp Quần Ngựa (phố Văn Cao), Phường Liễu Giai, quận Ba Đình (LCS)",21.0407,105.816,2025,34659,2024,True
32497698154816065885508975523,"Hà Nội: Cục Viễn Thám quốc gia, Bộ Tài nguyên và Môi trường số 79 Văn Tiến Dũng (LCS)",21.0608,105.749,2025,1312,2024,True
32497715505350541081963258104,"Hải Phòng: Cổng bảo vệ, ủy ban xã Nguyễn Lương Bằng (LCS)",20.8345,106.221,2025,726,2024,True
32496615589638980218291071052,Hưng Yên: Tường trước mặt nhà Văn hóa Phong Cốc (LCS),20.9201,106.138,2025,1386,2024,True
32496646519546184688745583087,Hà Nội: Viện hàn lâm Khoa học và Công nghệ - 18 Hoàng Quốc Việt - Phường Nghĩa Đô(LCS),21.0464,105.802,2025,43709,2024,True
32496653072616049897983672014,"Hà Nội: TT văn hoá thể thao Ninh Hiệp, xã Ninh Hiệp(LCS)",21.0787,105.945,2025,8103,2024,True
32496658274959142730665276769,Hà Nội: UBND xã Song Phương(LCS),21.0174,105.697,2025,1893,2024,True
32497687835845808597395559285,Hà Nội: UBND xã Quang Minh (LCS),21.1781,105.729,2025,9195,2024,True
32497691894129504813496914814,Hà Nội: Nhà bảo vệ UBND xã Phúc Thịnh (LCS),21.1775,105.839,2025,4744,2024,True
32497713513553527537986241519,"Hải Phòng: Cổng bảo vệ trường tiểu học Tử Lạc, phường Nhị Chiểu (LCS)",21.0337,106.597,2025,349,2024,True
32496578935958505757412009876,Hưng Yên: Cổng bảo vệ xã Phạm Ngũ Lão (trụ sở cũ xã Phù Ủng) (LCS),20.892,106.137,2025,1391,2024,True
32496590242207758224773467210,Hải Phòng:  Địa điểm 2 của công an phường Phạm Sư Mạnh (LCS),21.0104,106.528,2025,1998,2024,True
32496618056220078954907439411,Hưng Yên: Nhà văn hoá thôn Lường xã Thượng Hồng (LCS),20.9178,106.121,2025,758,2024,True
32496621120052989448308754893,"Lạng Sơn: Cột điện đối diện nhà văn hóa khu Pha Lác, xã Chi Lăng (LCS)",21.5761,106.503,2025,1410,2024,True
32496670530460480527200245359,Hải Phòng: Phòng kinh tế môi trường - Ủy ban phường Bạch Đằng (LCS),20.9562,106.745,2025,1233,2024,True
32496674426906599552653261962,Hải Phòng: Cổng bảo vệ trường mầm non Tam Hưng- phường Nam Triệu (LCS),20.9399,106.75,2025,846,2024,True
32496700750804852782040219324,Hải Phòng: ủy ban phường Phạm Sư Mạnh (LCS),21.0062,106.533,2025,1222,2024,True
32497682375609562779368280919,Hải Phòng: Phòng bảo vệ trường mầm non Gia Đức- phường Bạch Đằng (LCS),20.9867,106.739,2025,1530,2024,True
32497816774243732691318562431,"Lạng Sơn: Tường phía sau lưng nhà văn hóa khu Trung Thịnh, xã Chi Lăng (LCS)",21.5581,106.481,2025,626,2024,True
32497825983352144945122444532,"Ninh Bình: Cổng bảo vệ trạm bơm Hoành Uyển, phường Hà Nam (LCS)",20.6748,105.899,2025,777,2024,True
32497829304160538258698536470,Ninh Bình: UBND Phường Hà Nam (LCS),20.5831,105.928,2025,1122,2024,True
32497832479169427549528529636,Ninh Bình: Đảng ủy - HĐND phường Hà Nam (LCS),20.5535,105.934,2025,1087,2024,True
32497834813217474579076019998,Ninh Bình: Trung tâm Hành chính công Phường Đồng Văn (LCS),20.6415,105.902,2025,769,2024,True
32497839438874550478493036568,"Thái Nguyên: Trạm quan trắc nước tại đập Ba Đa, phường Cam Giá (LCS)",21.5683,105.847,2025,3265,2024,True
32497845274199713703151904970,Thái Nguyên: UBND Phường Gia Sàng (LCS),21.554,105.842,2025,938,2024,True
US_EMBASSY_HAN,US Embassy Hanoi - 7 Láng Hạ Ba Đình,21.0219,105.8188,2025,26213,2024,True
US_CONSULATE_HCM,US Consulate HCMC - 4 Lê Duẩn District 1,10.7769,106.7009,2025,6065,2024,True
28505268571336961948594948504,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.3385,105.367,2026,5415,2024,True
28505272740301122608933325208,Đà Nẵng: 41 đường Lê Duẩn (KK),16.074,108.217,2026,41422,2024,True
28915732959631398237539556920,Hà Nội: Khu vực Lăng Bác (KK),21.0356,105.833,2026,55215,2024,True
31388836637198369136462150188,Bình Định: Khuôn viên Cây xanh gần cầu chui đường Hoa Lư - TP. Quy Nhơn (KK),13.7851,109.22,2026,9063,2024,True
31388839920718814259329251882,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.658,2026,9524,2024,True
31388851800421997746903202346,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.159,2026,9552,2024,True
31388883344354363840031242796,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.916,2026,7601,2024,True
31390903576425084107499649578,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.842,2026,20045,2024,True
31390908889087377344742439468,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.795,2026,5518,2024,True
31390912357075263208060500522,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.683,2026,60186,2024,True
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7832,106.753,2026,4143,2024,True
31390921469766835629621918251,Hưng Yên: số 437 Nguyễn Văn Linh - Tp Hưng Yên (KK),20.6618,106.059,2026,5394,2024,True
31390928700890512538630765099,Lâm Đồng: Vườn hoa - đối diện THCS Lam Sơn - Phường 6 - TP Đà Lạt (KK),11.9527,108.43,2026,5978,2024,True
31390932574706768021562473002,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.405,2026,4235,2024,True
31390939012620449761949792810,Ninh Thuận: Công viên (bến xe cũ) - Đ. Thống Nhất - P. Thanh Sơn - TP Phan Rang (KK),11.5736,108.992,2026,8654,2024,True
31390944251495766704153049642,Quảng Nam: Tiếp giáp Đ. Hùng Vương - KDC Đ. Hồ Xuân Hương (KK),15.5621,108.487,2026,4361,2024,True
31390951371938979254287350314,Quảng Ngãi: UBND P. Nguyễn Nghiêm - TP Quảng Ngãi (KK),15.121,108.804,2026,8682,2024,True
31390957404024291365397346858,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),20.4578,106.344,2026,18474,2024,True
31390965631272148257054013994,Vũng Tàu: Đ. Huyền Trân Công Chúa - Phường 8 - TP Vũng Tàu,10.4955,107.274,2026,478,2024,True
31388868531618872623864101418,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),20.9381,106.336,2026,12988,2024,True
31836631011116458146308623213,Gia Lai: Trạm Diên Phú (KK),13.9425,107.997,2026,857,2024,True
31570631866920915749872483233,Bình Định: huyện Tuy Phước (KK),13.7619,109.22,2026,19345,2024,True
32226856627901174291787516193,Bắc Giang: Thôn Vĩnh An - xã Song Mai - TP. Bắc Giang (KK),21.3076,106.191,2026,1125,2024,True
32226870949329422321657029896,Bắc Giang: Số 1 đ. Hùng Vương - P. Lê Lợi - TP. Bắc Giang (KK),21.2684,106.205,2026,1125,2024,True
32364176301658391599618161719,Nam Định: Số 192 - Đ. Cù Chính Lan - P. Vị Xuyên ( Trạm nền ) (KK),20.4398,106.188,2026,27482,2024,True
32364183997304919819454378150,Nam Định: Số 2 Trần Thánh Tông - P. Quang Trung (VT1) (KK),20.4378,106.176,2026,5754,2024,True
32364190084730464143606411447,Nam Định: Thôn Vân Cát - P. Nam Vân - TP. Nam Định (VT2) (KK),20.3996,106.182,2026,2412,2024,True
32364194875996560076825514951,Nam Định: Đường Trần Huy Liệu - P. Trường Thi (VT3) (KK),20.42,106.162,2026,9453,2024,True
32364200193546216536440697093,Nam Định: Lô 29 - đ. Trương Hán Siêu - P. Lộc Hòa (VT4) (KK),20.4357,106.156,2026,3714,2024,True
28916504310234840885489983032,Bắc Ninh: Khu liên cơ Thuận Thành - thị trấn Hồ (KK),21.0272,106.034,2026,3873,2024,True
29544533341424688633522251105,Gia Lai: KCN Trà Đa - Tp Pleiku (KK),14.0177,108.035,2026,321,2024,True
30487895627496546123240481728,Gia lai: Chư Sê (KK),13.6987,108.076,2026,1304,2024,True
29828513366380889034790000096,Hưng Yên: Nhà văn hóa xã Tân Quang - h.Văn Lâm (KK),20.9805,105.974,2026,1629,2024,True
28599103930259709512833128161,Quảng Ninh: Phường Cẩm Thịnh - Cẩm Phả (KK),21.0065,107.344,2026,5051,2024,True
29996239538320865599553202177,Tây Ninh: Thị xã Trảng Bàng (KK),11.0303,106.356,2026,4689,2024,True
29203727697074312726675247132,"Thái Bình: xã Thái Thọ, huyện Thái Thụy (KK)",20.4616,106.517,2026,529,2024,True
30921862678974937849512304668,Trà Vinh: Tp. Trà Vinh (KK),9.92389,106.34,2026,3937,2024,True
29098314940209976158571475636,"Trà Vinh: xã Dân Thành, TX Duyên Hải (KK)",9.59914,106.52,2026,714,2024,True
29098319146067624969113973428,"Trà Vinh: xã Đông Hải, huyện Duyên Hải (KK)",9.57555,106.488,2026,487,2024,True
28560877461938780203765592307,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.883,2026,1967,2024,True
31651502905690497791503780869,Thái Nguyên: Sân vận động Gang thép - P Trung Thành - TP Thái Nguyên (KK),21.5391,105.872,2026,398,2024,True
31616865099255512061948816121,Đà Nẵng: Phạm Hùng (KK),15.9961,108.207,2026,3201,2024,True
30991938797551443885460120607,"Sóc Trăng: Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",9.61358,105.968,2026,3440,2024,True
30668578626453200136007481288,"Vĩnh Long: UBND tỉnh, đường Hoàng Thái Hiếu (KK)",10.2513,105.947,2026,2982,2024,True
28602837126985114455002404577,Quảng Ninh: UBND TP Uông Bí (KK),21.0358,106.764,2026,3259,2024,True
29996225242094208443243751425,Tây Ninh: Phường 3 - TP. Tây Ninh (KK),11.3277,106.104,2026,354,2024,True
29936546593921360616662752773,Hưng Yên: Trạm khí xung quanh KCN Thăng long II (KK),20.6617,106.059,2026,5394,2024,True
29541549672804486395063249961,Gia Lai: UBND thị xã An Khê (KK),13.9539,108.656,2026,4731,2024,True
29518885338952740244749551027,Quảng Ninh: Nhuệ Hổ - Đông Triều (KK),21.07,106.556,2026,1465,2024,True
29518872592252585279589451187,Quảng Ninh: Km11 - Minh Thành (KK),21.0062,106.859,2026,3411,2024,True
29518862280522648049760863667,Quảng Ninh: UBND huyện Hải Hà (KK),21.4528,107.76,2026,3860,2024,True
29518852005686198968139908531,Quảng Ninh: Gần KCN Cái Lân (KK),20.9725,107.044,2026,1213,2024,True
29518839738601389925132404147,"Quảng Ninh: Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",21.0093,107.274,2026,5189,2024,True
29196021237696127337075448678,Bắc Ninh: UBND xã Cao Đức - Gia Bình (KK),21.0832,106.281,2026,2512,2024,True
29196010501691076420299004774,Bắc Ninh: TT Quan trắc - phường Suối Hoa - TP Bắc Ninh (KK),21.1873,106.074,2026,7147,2024,True
28916774462801800655608897080,Bắc Ninh: UBND xã Xuân Lâm - Thuận Thành (KK),21.0243,106.017,2026,2649,2024,True
30018605256279546654144260098,Lào Cai: KCN Tằng Loỏng - trạm số 2 (KK),22.2955,104.134,2026,293,2024,True
28916766954976962647717994040,"Bắc Ninh: UBND huyện Quế Võ, TT Phố Mới (KK)",21.1518,106.152,2026,1859,2024,True
28916576381663936943098322488,Bắc Ninh: KCN Yên Phong (gần trạm cấp nước sạch) (KK),21.1968,105.993,2026,3049,2024,True
28916745851901742294496599608,Bắc Ninh: KCN Tiên Sơn (Trạm cấp nước sạch KCN) - Từ Sơn (KK),21.1194,105.99,2026,800,2024,True
28602897318711027016899843809,Quảng Ninh: Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),20.9454,107.131,2026,5287,2024,True
28602553176253587650986727137,Quảng Ninh: UBND phường Mạo Khê - Đông Triều (KK),21.0585,106.598,2026,3107,2024,True
28601787986862666164115166945,Quảng Ninh: Văn phòng C.ty than Khe Chàm - Tp Cẩm Phả (KK),21.0652,107.326,2026,1925,2024,True
28601309072493024807602706145,Quảng Ninh: phường Cao Xanh  - Hạ Long (KK),20.9797,107.087,2026,2599,2024,True
32496602817040565458030689725,"Hà Nội: 79 Văn Tiến Dũng, Tây Tựu (LCS)",21.0608,105.749,2026,1312,2024,True
32496693563219291690449469264,Hải Phòng: Trụ sở ủy ban xã Phạm Sư Mạnh cũ (LCS),21.0272,106.509,2026,1657,2024,True
32497734637638860594066758096,Thái Nguyên: Trung Tâm Hành Chính Công Xã Đồng Hỷ (LCS),21.5761,106.503,2026,1410,2024,True
32497836911670612380284465171,Thái Nguyên: UBND Xã Quang Sơn (LCS),21.6959,105.864,2026,147,2024,True
32497696449863912939996438674,"Hà Nội: 79 Văn Tiến Dũng, Tây Tựu 2 (LCS)",21.0608,105.749,2026,1312,2024,True
32496627929703877431864819302,Hà Nội: UBND xã Ngọc Liệp (LCS),20.9968,105.596,2026,388,2024,True
32496584622031367061634346762,Hưng Yên: Cổng bảo vệ  ủy ban xã Như Quỳnh (LCS),20.9769,105.994,2026,897,2024,True
32496597338357575566293859742,"Hà Nội:TT Quan trắc môi trường miền Bắc, 556 Nguyễn Văn Cừ (LCS)",21.0487,105.882,2026,1967,2024,True
32496608539373531178394552735,"Hà Nội: Tổng cục Biển và Hải đảo, Bộ Tài nguyên và Môi trường - 83 Nguyễn Chí Thanh(LCS)",21.0224,105.81,2026,18894,2024,True
32496614298366895058622457929,Hà Nội: Công an xã Hoài Đức (LCS),21.0683,105.708,2026,2135,2024,True
32496619672150063767061412126,"Hà Nội: Cột điện cổng phụ Trường tiểu học Phú Lãm, phường Phú Lương (LCS)",20.9436,105.754,2026,2296,2024,True
32496631939608265457394360507,"Hà Nội: Trường tiểu học Minh Khai, P. Thanh Nhàn (LCS)",21.0045,105.853,2026,41671,2024,True
32496634188432693119199539147,Hà Nội: UBND xã Trần Phú (LCS),20.8327,105.671,2026,787,2024,True
32497722117136617634216524795,Hải Phòng: Cổng bảo vệ trường tiểu học phả lại phường Chí Linh (LCS),21.1126,106.333,2026,1963,2024,True
32497686304154672399743049842,Hà Nội: UBND xã Chương Dương (LCS),20.8632,105.917,2026,4481,2024,True
32496644961331232165577682920,Hà Nội: Ban chỉ huy Quân sự xã Phúc Thọ(LCS),21.1044,105.544,2026,4045,2024,True
32497740397859994680382176275,Hải Phòng: Ban chỉ huy quân sự xã An Quang (LCS),20.8084,106.531,2026,1488,2024,True
32497743881131035780167864566,Hải Phòng: Vọng gác công an phường Bạch Đằng (LCS),20.9915,106.706,2026,1270,2024,True
32497745839288232378111853921,Hải Phòng: cột điện Phường Bạch Đằng (anh Vân - 098 9325417) (LCS),20.9618,106.749,2026,1233,2024,True
32496640019282169742177968358,Hà Nội: UBND phường Quan Hoa (cũ)(LCS),21.0346,105.8,2026,14625,2024,True
32496599090403802522844462004,Hưng Yên: Nhà văn hoá thế thôn Hồng Cầu (LCS),20.9615,106.021,2026,1122,2024,True
32496635793299427531930529746,"Hà Nội: Cổng Trường tiểu học Thịnh Hào, phường Ô Chợ Dừa(LCS)",21.0188,105.829,2026,47284,2024,True
32496648232690046548195134965,Hà Nội: UBND TT Phùng(LCS),21.0833,105.669,2026,5844,2024,True
32496649796320141677664228873,Hà Nội: UBND xã Chuyên Mỹ(LCS),20.6957,105.899,2026,1149,2024,True
32496654659036040237005110994,"Hà Nội: Trường mầm non B, Ngọc Hồi(LCS)",20.9242,105.834,2026,3325,2024,True
32496656699585544717774158962,Hà Nội: UBND phường Định Công(LCS),20.9777,105.822,2026,16662,2024,True
32496659849795661849369859648,"Hà Nội: Nhà bảo vệ Trường THCS Tây Đằng, xã Quảng Oai(LCS)",21.1959,105.428,2026,688,2024,True
32497674830731204969056502556,Hà Nội: UBND xã Thanh Thuỳ (LCS),20.8707,105.806,2026,1335,2024,True
32497682732178779599258375030,Hà Nội: UBND phường Hoàng Liệt(LCS),20.9662,105.838,2026,4447,2024,True
32497684349251147003185136481,Hà Nội: Tường rào -Trước cổng bảo vệ UBND phường Long Biên (LCS),21.0233,105.906,2026,5560,2024,True
32497689422265798936416998264,"Hà Nội: Cổng 3, Bộ Tài nguyên và Môi trường, 10 Tôn Thất Thuyết (LCS)",21.028,105.783,2026,8918,2024,True
32497693512462826621189636013,"Hà Nội: Nhà bảo vệ Cung thể thao tổng hợp Quần Ngựa (phố Văn Cao), Phường Liễu Giai, quận Ba Đình (LCS)",21.0407,105.816,2026,34659,2024,True
32497698154816065885508975523,"Hà Nội: Cục Viễn Thám quốc gia, Bộ Tài nguyên và Môi trường số 79 Văn Tiến Dũng (LCS)",21.0608,105.749,2026,1312,2024,True
32497715505350541081963258104,"Hải Phòng: Cổng bảo vệ, ủy ban xã Nguyễn Lương Bằng (LCS)",20.8345,106.221,2026,726,2024,True
32496615589638980218291071052,Hưng Yên: Tường trước mặt nhà Văn hóa Phong Cốc (LCS),20.9201,106.138,2026,1386,2024,True
32496646519546184688745583087,Hà Nội: Viện hàn lâm Khoa học và Công nghệ - 18 Hoàng Quốc Việt - Phường Nghĩa Đô(LCS),21.0464,105.802,2026,43709,2024,True
32496653072616049897983672014,"Hà Nội: TT văn hoá thể thao Ninh Hiệp, xã Ninh Hiệp(LCS)",21.0787,105.945,2026,8103,2024,True
32496658274959142730665276769,Hà Nội: UBND xã Song Phương(LCS),21.0174,105.697,2026,1893,2024,True
32497687835845808597395559285,Hà Nội: UBND xã Quang Minh (LCS),21.1781,105.729,2026,9195,2024,True
32497691894129504813496914814,Hà Nội: Nhà bảo vệ UBND xã Phúc Thịnh (LCS),21.1775,105.839,2026,4744,2024,True
32497713513553527537986241519,"Hải Phòng: Cổng bảo vệ trường tiểu học Tử Lạc, phường Nhị Chiểu (LCS)",21.0337,106.597,2026,349,2024,True
32496578935958505757412009876,Hưng Yên: Cổng bảo vệ xã Phạm Ngũ Lão (trụ sở cũ xã Phù Ủng) (LCS),20.892,106.137,2026,1391,2024,True
32496590242207758224773467210,Hải Phòng:  Địa điểm 2 của công an phường Phạm Sư Mạnh (LCS),21.0104,106.528,2026,1998,2024,True
32496618056220078954907439411,Hưng Yên: Nhà văn hoá thôn Lường xã Thượng Hồng (LCS),20.9178,106.121,2026,758,2024,True
32496621120052989448308754893,"Lạng Sơn: Cột điện đối diện nhà văn hóa khu Pha Lác, xã Chi Lăng (LCS)",21.5761,106.503,2026,1410,2024,True
32496670530460480527200245359,Hải Phòng: Phòng kinh tế môi trường - Ủy ban phường Bạch Đằng (LCS),20.9562,106.745,2026,1233,2024,True
32496674426906599552653261962,Hải Phòng: Cổng bảo vệ trường mầm non Tam Hưng- phường Nam Triệu (LCS),20.9399,106.75,2026,846,2024,True
32496700750804852782040219324,Hải Phòng: ủy ban phường Phạm Sư Mạnh (LCS),21.0062,106.533,2026,1222,2024,True
32497682375609562779368280919,Hải Phòng: Phòng bảo vệ trường mầm non Gia Đức- phường Bạch Đằng (LCS),20.9867,106.739,2026,1530,2024,True
32497816774243732691318562431,"Lạng Sơn: Tường phía sau lưng nhà văn hóa khu Trung Thịnh, xã Chi Lăng (LCS)",21.5581,106.481,2026,626,2024,True
32497825983352144945122444532,"Ninh Bình: Cổng bảo vệ trạm bơm Hoành Uyển, phường Hà Nam (LCS)",20.6748,105.899,2026,777,2024,True
32497829304160538258698536470,Ninh Bình: UBND Phường Hà Nam (LCS),20.5831,105.928,2026,1122,2024,True
32497832479169427549528529636,Ninh Bình: Đảng ủy - HĐND phường Hà Nam (LCS),20.5535,105.934,2026,1087,2024,True
32497834813217474579076019998,Ninh Bình: Trung tâm Hành chính công Phường Đồng Văn (LCS),20.6415,105.902,2026,769,2024,True
32497839438874550478493036568,"Thái Nguyên: Trạm quan trắc nước tại đập Ba Đa, phường Cam Giá (LCS)",21.5683,105.847,2026,3265,2024,True
32497845274199713703151904970,Thái Nguyên: UBND Phường Gia Sàng (LCS),21.554,105.842,2026,938,2024,True
